"FID","tile","lat","lon"
52947,"56RMU",30.2363828585,152.530866611
52948,"56RMV",31.1388832463,152.526481856
52949,"56RNN",24.8196002429,153.543047901
52950,"56RNP",25.7228017286,153.547082543
52951,"56RNQ",26.6253487705,153.551312259
52952,"56RNR",27.5283220758,153.55574884
52953,"56RNS",28.4311771976,153.560396979
52954,"56RNT",29.3333700847,153.565261346
52955,"56RNU",30.2359813669,153.570355948
52956,"56RNV",31.1384671578,153.575686663
52957,"56RPN",24.8127335305,154.532575838
52958,"56RPP",25.7156499591,154.543957498
52959,"56RPQ",26.6179079004,154.555889343
52960,"56RPR",27.5205874727,154.568404622
52961,"56RPS",28.4231441464,154.581516549
52962,"56RPT",29.3250337866,154.595238275
52963,"56RPU",30.2273363766,154.609609293
52964,"56RPV",31.1295079156,154.624646159
52965,"56RQN",24.79933851,155.5209712
52966,"56RQP",25.7016989668,155.539677765
52967,"56RQQ",26.6033930611,155.559288232
52968,"56RQR",27.5054997653,155.579857187
52969,"56RQS",28.4074743887,155.60140629
52970,"56RQT",29.3087726347,155.623957082
52971,"56RQU",30.2104732285,155.647574396
52972,"56RQV",31.1120319406,155.672285353
52973,"56RRN",24.7794176264,156.509073592
52974,"56RRP",25.6809514804,156.535080385
52975,"56SKA",32.0150559191,150.40490453
52976,"56SKB",32.9163972723,150.378903894
52977,"56SKC",33.8175891034,150.351718043
52978,"56SKD",34.7180881102,150.323313715
52979,"56SKE",35.6189725538,150.293602568
52980,"56SKF",36.5196991629,150.262543143
52981,"56SKG",37.4197251029,150.23009304
52982,"56SKH",38.3201282312,150.196146479
52983,"56SKJ",39.220365708,150.160650719
52984,"56SLA",32.0323047091,151.463381833
52985,"56SLB",32.9342525129,151.44797234
52986,"56SLC",33.8360629732,151.431859974
52987,"56SLD",34.7371930937,151.415024957
52988,"56SLE",35.6387226336,151.397414856
52989,"56SLF",36.5401087272,151.379005018
52990,"56SLG",37.4408089637,151.359770221
52991,"56SLH",38.3419029017,151.339647665
52992,"56SLJ",39.2428482483,151.318605977
52993,"56SMA",32.0407149449,152.521898026
52994,"56SMB",32.9429585304,152.517101421
52995,"56SMC",33.8450707195,152.512085962
52996,"56SMD",34.7465086707,152.506845481
52997,"56SME",35.64835287,152.501363646
52998,"56SMF",36.5500606556,152.49563277
52999,"56SMG",37.4510898208,152.489644989
53000,"56SMH",38.3525207564,152.483380737
53001,"56SMJ",39.2538114373,152.476830232
53002,"56SNA",32.0402839961,153.581259398
53003,"56SNB",32.9425124244,153.587090808
53004,"56SNC",33.8446091515,153.593188285
53005,"56SND",34.7460313277,153.599559323
53006,"56SNE",35.6478594012,153.606223779
53007,"56SNF",36.5495507004,153.613190996
53008,"56SNG",37.4505630097,153.620470536
53009,"56SNH",38.3519766738,153.628086183
53010,"56SNJ",39.2532496578,153.636049829
53011,"56SPA",32.0310048173,154.640365504
53012,"56SPB",32.9329069104,154.656814277
53013,"56SPC",33.83467074,154.67401329
53014,"56SPD",34.735753289,154.691983654
53015,"56SPE",35.6372342017,154.710781328
53016,"56SPF",36.5385705826,154.730432623
53017,"56SPG",37.4392199893,154.750964456
53018,"56SPH",38.3402618503,154.772443849
53019,"56SPJ",39.241153833,154.794904287
53020,"56SQA",32.012904953,155.6981172
53021,"56SQB",32.9141706966,155.725146985
53022,"56SQC",33.8152854027,155.753408799
53023,"56SQD",34.7157057278,155.782937209
53024,"56SQE",35.6165097505,155.813824037
53025,"56SQF",36.5171541471,155.846112361
53026,"56SQG",37.4170960294,155.879846244
53027,"56SQH",38.3174130449,155.915135627
53028,"56SQJ",39.2175622856,155.952035311
53029,"56TKK",40.1198951243,150.123551377
53030,"56TKL",41.019793848,150.084720948
53031,"56TKM",41.9195194127,150.044091806
53032,"56TLK",40.1431031693,151.296612795
53033,"56TLL",41.0437469894,151.273592398
53034,"56TLM",41.9442379761,151.249504537
53035,"56TLN",42.8440348552,151.224307375
53036,"56TLP",43.7442166766,151.197908808
53037,"56TLQ",44.6442422398,151.17025673
53038,"56TLR",45.543570797,151.141296534
53039,"56TLS",46.4432810597,151.110915011
53040,"56TLT",47.3428323169,151.07904395
53041,"56TMK",40.1544203125,152.46998338
53042,"56TML",41.0554276612,152.462816586
53043,"56TMM",41.9562921147,152.455317299
53044,"56TMN",42.8564727759,152.447472464
53045,"56TMP",43.7570498133,152.43925338
53046,"56TMQ",44.6574825113,152.430643788
53047,"56TMR",45.557230631,152.421626652
53048,"56TMS",46.4573742176,152.412166679
53049,"56TMT",47.357373205,152.402242584
53050,"56TNK",40.153840391,153.644373745
53051,"56TNL",41.0548291102,153.653086613
53052,"56TNM",41.9556744225,153.662203693
53053,"56TNN",42.8558354129,153.671740852
53054,"56TNP",43.7563921948,153.681732982
53055,"56TNQ",44.656804025,153.692199846
53056,"56TNR",45.5565306401,153.703162156
53057,"56TNS",46.4566520153,153.714662812
53058,"56TNT",47.3566280537,153.726727691
53059,"56TPK",40.141354058,154.818380299
53060,"56TPL",41.0419417047,154.842952706
53061,"56TPM",41.9423749837,154.868664452
53062,"56TPN",42.8421125624,154.895560188
53063,"56TPP",43.7422333171,154.923738204
53064,"56TPQ",44.6421959737,154.953254106
53065,"56TPR",45.541459705,154.984166161
53066,"56TPS",46.4411030195,155.016595182
53067,"56TPT",47.3405851026,155.050613957
53068,"56TQK",40.1170012705,155.990601808
53069,"56TQL",41.0168071239,156.030967633
53070,"56TQM",41.9164372886,156.07320305
53071,"56TQN",42.8153496206,156.117381093
53072,"56TQP",43.714620596,156.163662857
53073,"56TQQ",44.6137079082,156.21213927
53074,"56TQR",45.512069642,156.262905591
53075,"56TQS",46.4107814513,156.316159722
53076,"56TQT",47.3093011348,156.372020616
53077,"56ULA",50.0399849517,150.973547948
53078,"56ULB",50.9383534449,150.934730503
53079,"56ULC",51.8370985093,150.893845614
53080,"56ULD",52.7356801354,150.85077161
53081,"56ULE",53.6335586689,150.80537775
53082,"56ULF",54.5318111791,150.757434762
53083,"56ULG",55.4298977717,150.706776081
53084,"56ULU",48.2416842864,151.045611295
53085,"56ULV",49.1409152662,151.010476106
53086,"56UMA",50.0559653379,152.36939054
53087,"56UMB",50.9548494843,152.357301608
53088,"56UMC",51.8541307192,152.344568232
53089,"56UMD",52.7532702316,152.331152414
53090,"56UME",53.6517296606,152.317013313
53091,"56UMF",54.5505885864,152.302079376
53092,"56UMG",55.4493087738,152.286298555
53093,"56UMU",48.2566880052,152.391831876
53094,"56UMV",49.1563985252,152.380890605
53095,"56UNA",50.0551463964,153.766666288
53096,"56UNB",50.9540041081,153.781362877
53097,"56UNC",51.853257857,153.796842884
53098,"56UND",52.7523687674,153.813152499
53099,"56UNE",53.6507984144,153.830341362
53100,"56UNF",54.549626248,153.848496452
53101,"56UNG",55.4483139491,153.867681034
53102,"56UNU",48.255919129,153.739384131
53103,"56UNV",49.1556050668,153.752685558
53104,"56UPA",50.0375153532,155.163217799
53105,"56UPB",50.9358041888,155.204650077
53106,"56UPC",51.8344664302,155.24828876
53107,"56UPD",52.7329618824,155.294263661
53108,"56UPE",53.6307506941,155.34271426
53109,"56UPF",54.5289095435,155.393885194
53110,"56UPG",55.4268982826,155.447954156
53111,"56UPU",48.2393655689,155.086299367
53112,"56UPV",49.1385224652,155.123801818
53113,"56UQA",50.0031377814,156.556893729
53114,"56UQB",50.9003186631,156.624905648
53115,"56UQC",51.7978290024,156.696532449
53116,"56UQD",52.6951260531,156.771985928
53117,"56UQE",53.5916672066,156.85149355
53118,"56UQU",48.2070868394,156.430613876
53119,"56UQV",49.1052131586,156.492185724
53120,"56VLH",56.3272788335,150.653221031
53121,"56VLJ",57.2250304861,150.596468231
53122,"56VLK",58.1226126758,150.536284962
53123,"56VLL",59.0194855154,150.472416159
53124,"56VLM",59.9167237892,150.404455567
53125,"56VLN",60.813786848,150.332070077
53126,"56VLP",61.7101340231,150.254890298
53127,"56VLQ",62.6068381256,150.172351936
53128,"56VLR",63.5033571944,150.083964124
53129,"56VMH",56.3473524201,152.269614379
53130,"56VMJ",57.2457988925,152.251932734
53131,"56VMK",58.1441104819,152.233180855
53132,"56VML",59.0417498713,152.213278958
53133,"56VMM",59.9397961697,152.192100087
53134,"56VMN",60.8377121041,152.169539997
53135,"56VMP",61.7349607524,152.145483039
53136,"56VMQ",62.6326208775,152.119752692
53137,"56VMR",63.5301555156,152.09219517
53138,"56VNH",56.3463236208,153.887963746
53139,"56VNJ",57.2447344648,153.909458988
53140,"56VNK",58.1430086487,153.932255203
53141,"56VNL",59.040608726,153.956449363
53142,"56VNM",59.9386135837,153.982195781
53143,"56VNN",60.8364857724,154.009621158
53144,"56VNP",61.7336881803,154.038866052
53145,"56VNQ",62.6312992617,154.070145009
53146,"56VNR",63.5287817948,154.103644932
53147,"56VPH",56.3241770187,155.505113885
53148,"56VPJ",57.2218213759,155.565685931
53149,"56VPK",58.1192909363,155.629918532
53150,"56VPL",59.0160454198,155.698083756
53151,"56VPM",59.9131589431,155.770614993
53152,"56VPN",60.8100903394,155.847867522
53153,"56VPP",61.7062983624,155.930235298
53154,"56VPQ",62.6028549086,156.018320211
53155,"56VPR",63.499217249,156.112645712
53156,"56WMA",68.0149252665,151.919259718
53157,"56WMB",68.9117387005,151.875538735
53158,"56WMC",69.8078979874,151.827861706
53159,"56WMD",70.7044793379,151.775616865
53160,"56WME",71.6009447054,151.718168597
53161,"56WMS",64.4270279918,152.062637533
53162,"56WMT",65.3243165719,152.030825239
53163,"56WMU",66.2214843972,151.996523149
53164,"56WMV",67.1179947947,151.959462573
53165,"56WNA",68.013232022,154.313865648
53166,"56WNB",68.9099661835,154.367011224
53167,"56WNC",69.806039533,154.424964747
53168,"56WND",70.7025272406,154.488469558
53169,"56WNE",71.5988901862,154.558297877
53170,"56WNS",64.425598818,154.139575995
53171,"56WNT",65.322828157,154.178247554
53172,"56WNU",66.2199325585,154.219945361
53173,"56WNV",67.1163748999,154.264995927
53174,"56WPA",67.9768011721,156.704206688
53175,"56WPB",68.8718327722,156.853652811
53176,"56WPC",69.7660609287,157.016566316
53177,"56WPD",70.6605385769,157.195019375
53178,"56WPE",71.5547037431,157.391159107
53179,"56WPS",64.3948422154,156.213800082
53180,"56WPT",65.2907982636,156.322649925
53181,"56WPU",66.1865396941,156.439994203
53182,"56WPV",67.0815197261,156.566745162
53183,"56XMF",72.4967556759,151.654758054
53184,"56XMG",73.3929860597,151.584338154
53185,"56XMH",74.2890954045,151.505751836
53186,"56XMJ",75.1845420642,151.417573047
53187,"56XMK",76.080394801,151.317832676
53188,"56XML",76.9761071563,151.204202935
53189,"56XMM",77.8711292271,151.073686821
53190,"56XMN",78.7665173985,150.922064399
53191,"56XMP",79.6617085526,150.743932225
53192,"56XMQ",80.556128485,150.531871475
53193,"56XMR",81.4507956789,150.274901295
53194,"56XNF",72.4945886722,154.635371583
53195,"56XNG",73.3906947274,154.720962701
53196,"56XNH",74.28666594,154.81647664
53197,"56XNJ",75.1819582481,154.923645354
53198,"56XNK",76.0776370641,155.044860206
53199,"56XNL",76.9731519787,155.182947546
53200,"56XNM",77.8679479941,155.341545588
53201,"56XNN",78.7630743098,155.525776351
53202,"56XNP",79.6579586,155.742196087
53203,"56XNQ",80.5520139994,155.999803168
53204,"56XNR",81.4462402071,156.311911222
53205,"56XNS",82.339989436,156.697480182
53206,"56XNT",83.2325519401,157.185400852
53207,"56XNU",84.1247114886,157.823274865
53208,"56XPF",72.4479894604,157.607544862
53209,"57CVK",-81.5382582595,156.24683551
53210,"57CVL",-80.6436233082,156.50892868
53211,"57CVM",-79.748691961,156.724948516
53212,"57CVN",-78.8540587768,156.905919211
53213,"57CVP",-77.9586885784,157.059864757
53214,"57CVQ",-77.063145069,157.192312215
53215,"57CVR",-76.1679843164,157.307378164
53216,"57CVS",-75.2721448608,157.4083621
53217,"57CVT",-74.3761732219,157.497627025
53218,"57CVU",-73.4806134222,157.57703562
53219,"57CVV",-72.5843947341,157.648197323
53220,"57CWH",-83.3198351366,163.24019701
53221,"57CWJ",-82.426813301,162.73983916
53222,"57CWK",-81.5336546596,162.345995219
53223,"57CWL",-80.6394694215,162.027671266
53224,"57CWM",-79.744909345,161.76525865
53225,"57CWN",-78.8505878452,161.545392776
53226,"57CWP",-77.955483445,161.358340942
53227,"57CWQ",-77.0601692663,161.197397145
53228,"57CWR",-76.1652083863,161.057565274
53229,"57CWS",-75.2695449549,160.934839694
53230,"57CWT",-74.3737295085,160.826351363
53231,"57CWU",-73.4783092287,160.729838345
53232,"57CWV",-72.5822161229,160.643345856
53233,"57CXV",-72.5353679832,163.629926247
53234,"57DVA",-71.68805751,157.712279878
53235,"57DVB",-70.7921412415,157.770240819
53236,"57DVC",-69.8955712189,157.822963254
53237,"57DVD",-68.9988853277,157.871085581
53238,"57DVE",-68.1026212293,157.915146807
53239,"57DVF",-67.2057022446,157.955675113
53240,"57DVG",-66.3086652877,157.993046411
53241,"57DVH",-65.412047342,158.027585373
53242,"57DVJ",-64.5147706358,158.059629409
53243,"57DWA",-71.6859925218,160.565455525
53244,"57DWB",-70.7901795378,160.495004199
53245,"57DWC",-69.8937039629,160.430918979
53246,"57DWD",-68.9971047627,160.372424267
53247,"57DWE",-68.100920507,160.318865178
53248,"57DWF",-67.2040754186,160.269599906
53249,"57DWG",-66.3071070459,160.224171679
53250,"57DWH",-65.4105529188,160.18218597
53251,"57DWJ",-64.5133358421,160.143232736
53252,"57DXA",-71.641581464,163.411259064
53253,"57DXB",-70.7479846775,163.213378169
53254,"57DXC",-69.853536393,163.033301098
53255,"57DXD",-68.958798525,162.868871804
53256,"57DXE",-68.0643290283,162.718267357
53257,"57DXF",-67.1690713531,162.57969687
53258,"57DXG",-66.2735765653,162.451886333
53259,"57DXH",-65.3783938666,162.333734317
53260,"57DXJ",-64.4824584263,162.224093689
53261,"57EUK",-63.590471392,156.075040638
53262,"57EUL",-62.6945083894,156.163976595
53263,"57EUM",-61.7978221959,156.247062172
53264,"57EUN",-60.900954504,156.324784594
53265,"57EUP",-60.004446782,156.397579214
53266,"57EUQ",-59.1072255351,156.465955437
53267,"57EUR",-58.2098311274,156.530242734
53268,"57EUS",-57.3128039695,156.590739307
53269,"57EUT",-56.415068824,156.647815433
53270,"57EVK",-63.6173718088,158.089412792
53271,"57EVL",-62.7203877221,158.117141597
53272,"57EVM",-61.8227399394,158.143042854
53273,"57EVN",-60.9249651904,158.167269229
53274,"57EVP",-60.0276005134,158.189957063
53275,"57EVQ",-59.1295670312,158.211265661
53276,"57EVR",-58.2314017705,158.231298135
53277,"57EVS",-57.3336421256,158.250147783
53278,"57EVT",-56.4352089029,158.267930291
53279,"57EWK",-63.6159928495,160.107027278
53280,"57EWL",-62.7190611502,160.073319161
53281,"57EWM",-61.8214626979,160.041832458
53282,"57EWN",-60.9237344772,160.012381631
53283,"57EWP",-60.0264137545,159.984800972
53284,"57EWQ",-59.1284219307,159.958896864
53285,"57EWR",-58.2302962024,159.934543976
53286,"57EWS",-57.3325741213,159.911628914
53287,"57EWT",-56.4341766952,159.890011063
53288,"57EXK",-63.5863156914,162.122168544
53289,"57EXL",-62.6905102661,162.027258274
53290,"57EXM",-61.7939724869,161.938589544
53291,"57EXN",-60.8972448087,161.855642794
53292,"57EXP",-60.0008693769,161.77795375
53293,"57EXQ",-59.1037735288,161.704979036
53294,"57EXR",-58.206498141,161.636367258
53295,"57EXS",-57.309584089,161.57180035
53296,"57EXT",-56.4119567407,161.510883288
53297,"57FUA",-53.7213974908,156.800804103
53298,"57FUB",-52.8229960627,156.846463161
53299,"57FUC",-51.9249694406,156.889732827
53300,"57FUD",-51.0262403247,156.930825181
53301,"57FUE",-50.1273484253,156.969859274
53302,"57FUF",-49.2288338256,157.0069462
53303,"57FUG",-48.3296185857,157.042251699
53304,"57FUU",-55.5171654503,156.701700483
53305,"57FUV",-54.6196338195,156.752604405
53306,"57FVA",-53.7396266363,158.315588689
53307,"57FVB",-52.8406415931,158.329810468
53308,"57FVC",-51.9420552177,158.343287293
53309,"57FVD",-51.0427878765,158.356085342
53310,"57FVE",-50.143378106,158.368241797
53311,"57FVF",-49.2443648988,158.379791351
53312,"57FVG",-48.3446684506,158.390785698
53313,"57FVU",-55.5366395552,158.284717387
53314,"57FVV",-54.6384719463,158.300574701
53315,"57FWA",-53.7386924088,159.83207327
53316,"57FWB",-52.839737287,159.8147839
53317,"57FWC",-51.9411796081,159.798400124
53318,"57FWD",-51.0419398598,159.782841497
53319,"57FWE",-50.1425566374,159.768062822
53320,"57FWF",-49.2435689889,159.754021931
53321,"57FWG",-48.3438972091,159.740655982
53322,"57FWU",-55.5356414966,159.86960324
53323,"57FWV",-54.6375064953,159.850325671
53324,"57FXA",-53.7185805336,161.347595864
53325,"57FXB",-52.820269249,161.29886225
53326,"57FXC",-51.9223290877,161.252678546
53327,"57FXD",-51.0236831124,161.208818455
53328,"57FXE",-50.1248712121,161.167154964
53329,"57FXF",-49.2264336376,161.127569543
53330,"57FXG",-48.3272927384,161.08988533
53331,"57FXU",-55.5141562162,161.453371407
53332,"57FXV",-54.6167228049,161.399040747
53333,"57FYA",-53.6793721518,162.859503765
53334,"57FYB",-52.7823143495,162.779532628
53335,"57FYC",-51.8855765854,162.703737268
53336,"57FYD",-50.9880869116,162.63174777
53337,"57FYE",-50.0903877182,162.563356937
53338,"57FYF",-49.1930215789,162.498371326
53339,"57FYG",-48.2949148308,162.436501558
53340,"57GTP",-42.0069459269,156.04004402
53341,"57GTQ",-41.1077770911,156.080829052
53342,"57GTR",-40.2078951892,156.119831309
53343,"57GUH",-47.4302427071,157.075863908
53344,"57GUJ",-46.5312466077,157.107865784
53345,"57GUK",-45.6315518556,157.138389081
53346,"57GUL",-44.7316988642,157.167500009
53347,"57GUM",-43.8322284849,157.195261392
53348,"57GUN",-42.9320618971,157.221779492
53349,"57GUP",-42.0317400037,157.247104658
53350,"57GUQ",-41.1318041595,157.271285054
53351,"57GUR",-40.2311752268,157.294407419
53352,"57GVH",-47.4448279112,158.401252356
53353,"57GVJ",-46.5453828945,158.411217217
53354,"57GVK",-45.6452534515,158.420721364
53355,"57GVL",-44.7449793642,158.429785459
53356,"57GVM",-43.8451008941,158.438429106
53357,"57GVN",-42.9445379563,158.446685427
53358,"57GVP",-42.0438309875,158.454570133
53359,"57GVQ",-41.1435209013,158.462098247
53360,"57GVR",-40.2425274939,158.4692968
53361,"57GWH",-47.4440804873,159.727931527
53362,"57GWJ",-46.5446584816,159.715817089
53363,"57GWK",-45.6445513193,159.704262732
53364,"57GWL",-44.7442988166,159.693243335
53365,"57GWM",-43.8444412621,159.68273507
53366,"57GWN",-42.943898639,159.672697671
53367,"57GWP",-42.0432114068,159.663112041
53368,"57GWQ",-41.1429205013,159.653959918
53369,"57GWR",-40.2419457738,159.645208438
53370,"57GXH",-47.4279886473,161.054008287
53371,"57GXJ",-46.5290619045,161.019849899
53372,"57GXK",-45.6294343128,160.987269561
53373,"57GXL",-44.7296463811,160.95619663
53374,"57GXM",-43.8302390568,160.926564069
53375,"57GXN",-42.9301337111,160.898258472
53376,"57GXP",-42.0298713177,160.871226115
53377,"57GXQ",-41.1299933017,160.845415604
53378,"57GXR",-40.229420689,160.820734362
53379,"57GYH",-47.3966094305,162.37759409
53380,"57GYJ",-46.4986476261,162.321504336
53381,"57GYK",-45.5999544732,162.268002072
53382,"57GYL",-44.7010718269,162.216971864
53383,"57GYM",-43.8025418974,162.168304133
53384,"57GYN",-42.9032887619,162.121813078
53385,"57GYP",-42.0038543905,162.077410853
53386,"57GYQ",-41.1047811526,162.035013404
53387,"57GYR",-40.204992362,161.99446898
53388,"57HTA",-35.7070530065,156.290626008
53389,"57HTB",-34.8061838774,156.320466362
53390,"57HTC",-33.9051593562,156.349011061
53391,"57HTD",-33.0045228511,156.376298721
53392,"57HTE",-32.1031959914,156.402413106
